docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	True	20	0.25	-0.005212509659647251	0.23540275088434767	0.24061526054399493
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	False	10	1.0	-0.005943669840705395	0.2329360656670715	0.23887973550777689
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	False	10	0.25	-0.004445030286449228	0.23585302429889343	0.24029805458534265
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	False	20	1.0	-0.007314020897290169	0.2322162850539462	0.23953030595123634
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	1.0	False	20	0.25	-0.005200801590331011	0.23540275088434767	0.24060355247467868
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	True	10	1.0	-0.0051422004376219105	0.18217177963282857	0.1873139800704505
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	True	10	0.25	-0.002985663372876042	0.1776993882954273	0.18068505166830334
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	True	20	1.0	-0.006276397905624295	0.18189200731595576	0.18816840522158002
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	True	20	0.25	-0.0039694903272010015	0.18644765582955378	0.19041714615675476
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	False	10	1.0	-0.004917153975523669	0.18217177963282857	0.18708893360835227
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	False	10	0.25	-0.0028221339098513792	0.1776993882954273	0.18052152220527867
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	False	20	1.0	-0.0061638746745751915	0.18189200731595576	0.18805588199053094
aa7c16a4773a8d61aa3bb764295d34a873577737	1920	14	0.05	False	20	0.25	-0.0038999118253525075	0.18644765582955378	0.1903475676549063
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	True	10	1.0	-0.0016821465748419156	0.21893796342350696	0.22062010999834888
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	True	10	0.25	4.505011585626689e-05	0.21643022319933225	0.216385173083476
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	True	20	1.0	-0.0024153146293778493	0.21862322797615122	0.22103854260552905
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	True	20	0.25	-0.0004288590311215118	0.2160907035118212	0.2165195625429427
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	False	10	1.0	-0.0016486566721598736	0.21893796342350696	0.22058662009566682
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	False	10	0.25	7.982282776167887e-05	0.21643022319933225	0.21635040037157058
